,NQ1 Index,,,,NKY Index,,,,XIN9I Index,,,,HSI Index,,,,DAX Index,,,,UKX Index,,,,MXIN Index,,,,SPX Index,,,,USYC2Y10 Index,,,,USYC1030 Index,,,,XAU Curncy,,,,CLZ3 Comdty,,,,DXY Curncy,,,
Dates,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST
15/8/2023,15407,15468,15212,15240,32372.53,32403.93,32217.52,32238.89,12684.71,12731.93,12596.37,12708.83,18599.2,18745.82,18513.78,18581.11,15909.57,15923.13,15703.03,15767.28,7507.15,7508.58,7369.69,7389.64,2175.07,2180.8,2155.85,2177.48,4478.87,4478.87,4432.19,4437.86,-77.587,-72.636,-77.831,-74.759,9.059,12.76,7.327,9.662,1911.96,1913.17,1896.49,1903.69,#N/A N/A,#N/A N/A,#N/A N/A,79.61,103.151,103.274,102.817,103.209
16/8/2023,15251,15299,15057,15078,31965.58,31997.28,31766.82,31766.82,12708.83,12743.99,12633.62,12671.49,18356.65,18440.96,18261.85,18329.3,15737.02,15814.66,15725.1,15789.45,7389.64,7398.2,7338.53,7356.88,2172.72,2183.01,2166.27,2181.29,4433.79,4449.95,4403.55,4404.33,-74.531,-70.847,-74.727,-71.904,9.774,13,8.76,9.759,1903.69,1907.24,1898.92,1899.49,#N/A N/A,#N/A N/A,#N/A N/A,78.42,103.213,103.525,102.944,103.431
17/8/2023,15075,15154,14874,14913,31621.98,31704.08,31309.68,31626,12671.49,12726.98,12545.72,12709.63,18023.11,18399.2,17900.77,18326.63,15712.94,15793.53,15664.3,15676.9,7356.88,7356.96,7305,7310.21,2181.88,2182.24,2169.98,2172.47,4416.32,4421.17,4364.83,4370.36,-71.675,-64.79,-72.195,-65.718,9.961,12.13,8.703,10.472,1899.5,1903.5,1887.87,1888.41,#N/A N/A,#N/A N/A,#N/A N/A,79.11,103.47,103.598,103.061,103.572
18/8/2023,14887,14935,14744,14878,31321.26,31644.89,31275.25,31450.76,12709.63,12747.58,12575.71,12575.71,18208.98,18336.41,17936.43,17950.85,15597.12,15612.88,15468.65,15574.26,7310.21,7310.21,7215.76,7262.43,2168.01,2173.08,2160.1,2165.77,4344.88,4381.82,4335.31,4369.71,-65.885,-65.733,-69.643,-69.219,10.587,13.646,9.987,11.855,1888.41,1896.88,1885.08,1889.31,#N/A N/A,#N/A N/A,#N/A N/A,79.75,103.386,103.68,103.225,103.375
21/8/2023,14903,15156,14865,15129,31552.85,31758.7,31409.86,31565.64,12575.71,12576,12404.85,12404.85,17798.47,17867.66,17587.38,17623.29,15573.95,15710.21,15571.82,15603.28,7262.43,7315.97,7250.88,7257.82,2165.5,2181.36,2165.5,2180.5,4380.28,4407.55,4360.3,4399.77,-69.235,-64.381,-69.235,-66.692,11.848,14.055,9.964,10.36,1889.87,1898.76,1884.89,1892.66,#N/A N/A,#N/A N/A,#N/A N/A,79.38,103.423,103.502,103.139,103.3
22/8/2023,15118,15265,15078,15103,31792.6,31906.1,31693.76,31856.71,12404.85,12546.9,12341.44,12489.09,17641.86,17965.26,17573.7,17791.01,15684.64,15799.34,15677.44,15705.62,7257.82,7310.52,7257.58,7270.76,2184.21,2188.98,2181.78,2184.67,4415.33,4418.59,4382.77,4387.55,-66.34,-65.47,-72.811,-72.612,10.255,11.544,6.636,7.038,1892.66,1904.46,1889.21,1897.41,#N/A N/A,#N/A N/A,#N/A N/A,79.03,103.288,103.716,103.013,103.563
23/8/2023,15112,15504,15108,15345,31717.91,32039.6,31717.91,32010.26,12489.09,12514.08,12337.09,12347.12,17762.76,18000.53,17730.79,17845.92,15761.25,15820.95,15672.43,15728.41,7270.76,7348.84,7270.76,7320.53,2190.49,2193.25,2184.2,2189.29,4396.44,4443.18,4396.44,4436.01,-72.763,-71.606,-78.795,-78.132,7.053,10.096,6.544,7.212,1897.41,1920.4,1896.44,1919.83,#N/A N/A,#N/A N/A,#N/A N/A,78.28,103.578,103.981,103.303,103.419
24/8/2023,15484,15570,14968,15011,32130.52,32297.91,32063.14,32287.21,12347.12,12558.12,12347.12,12489.2,17992.73,18272.95,17945.01,18212.17,15876.22,15896.74,15618.69,15621.49,7320.53,7386.08,7320.53,7333.63,2198.65,2204.63,2183.8,2185.61,4455.16,4458.3,4375.55,4376.31,-78.347,-75.952,-80.402,-78.789,5.24,7.719,5.052,6.3,1919.83,1923.39,1911.86,1918.37,#N/A N/A,#N/A N/A,#N/A N/A,78.26,103.357,104.027,103.273,103.982
25/8/2023,14995,15196,14905,15132,31840.91,31885.53,31572.06,31624.28,12489.2,12569.83,12419.67,12494.73,18037.6,18137.65,17956.38,17956.38,15582.95,15739.78,15578.97,15631.82,7333.63,7389.4,7326.97,7338.58,2176.45,2181.55,2168.79,2172.52,4389.38,4418.46,4356.29,4405.71,-79.129,-77.552,-85.312,-84.485,6.042,6.77,3.068,4.474,1918.37,1922.4,1903.85,1914.96,#N/A N/A,#N/A N/A,#N/A N/A,79.09,104.092,104.447,103.741,104.077
28/8/2023,15155,15284,15135,15252,31915.68,32205.48,31881.93,32169.99,12494.73,13122.61,12494.73,12640.81,18519.08,18564.43,18113.23,18130.74,15756.47,15804.95,15673.89,15792.61,7333.63,7389.4,7326.97,7338.58,2177.6,2182.78,2171.06,2176.67,4426.03,4439.56,4414.98,4433.31,-84.816,-83.316,-88.222,-85.246,3.946,8.013,2.385,6.862,1915.24,1926.11,1912.88,1920.74,#N/A N/A,#N/A N/A,#N/A N/A,79.21,104.171,104.211,103.971,104.058
29/8/2023,15271,15594,15213,15581,32280.57,32389.12,32186.57,32226.97,12640.81,12811.37,12614.18,12706.49,18261.69,18583.8,18239.92,18484.03,15844.76,15942.12,15805.42,15930.88,7338.58,7471.14,7338.58,7464.99,2183.68,2183.89,2178.48,2182.56,4432.75,4500.14,4431.68,4497.63,-85.362,-75.575,-85.498,-78.069,7.474,11.559,4.839,10.474,1920.74,1937.76,1914.51,1936.34,#N/A N/A,#N/A N/A,#N/A N/A,80.17,103.958,104.355,103.365,103.531
30/8/2023,15590,15691,15531,15670,32432.95,32557.45,32300.56,32333.46,12706.49,12752.5,12641.28,12656.82,18659.96,18742.14,18427.22,18482.86,15956.92,15960.4,15823.33,15891.93,7464.99,7509.36,7464.73,7473.67,2192.66,2196.7,2187.18,2188.04,4500.34,4521.65,4493.59,4514.87,-77.934,-73.693,-78.722,-77.407,10.247,13.279,9.609,10.782,1936.34,1949.05,1935.07,1944.95,#N/A N/A,#N/A N/A,#N/A N/A,80.57,103.533,103.698,102.936,103.157
31/8/2023,15679,15778,15633,15709,32361.02,32692.76,32359.15,32619.34,12656.82,12681.05,12588.64,12601.99,18580.47,18667.18,18312.76,18382.06,15937.39,16042.66,15914.43,15947.08,7473.67,7500.44,7439.13,7439.13,2187.72,2192.7,2175.58,2179.05,4517.01,4532.26,4507.39,4507.66,-77.602,-75.489,-80.599,-75.891,10.705,11.716,8.203,10.157,1944.95,1947.93,1939.12,1941.78,#N/A N/A,#N/A N/A,#N/A N/A,82.26,103.106,103.74,103.009,103.619
1/9/2023,15705,15834,15628,15689,32521.15,32845.46,32499.44,32710.62,12601.99,12785.86,12601.99,12711.4,18580.47,18667.18,18312.76,18382.06,15936.34,15984.59,15840.25,15840.34,7439.13,7492.63,7439.13,7464.54,2180.16,2200.47,2179.3,2198.57,4530.6,4541.25,4501.35,4515.77,-75.696,-67.315,-76.188,-70.388,10.038,14.247,8.371,11.377,1941.78,1952.95,1934.55,1940.06,#N/A N/A,#N/A N/A,#N/A N/A,83.9,103.62,104.291,103.272,104.236
4/9/2023,15705,15834,15628,15689,32797.32,32939.18,32714.94,32939.18,12711.4,12960.18,12711.4,12929.78,18592.53,18899.49,18575.45,18844.16,15904.63,15958.74,15795.97,15824.85,7464.54,7523.4,7448.31,7452.76,2207.88,2212.18,2200.41,2211,4530.6,4541.25,4501.35,4515.77,-70.388,-70.388,-70.388,-70.388,11.282,11.282,11.282,11.282,1940.51,1946.33,1936.79,1938.39,#N/A N/A,#N/A N/A,#N/A N/A,83.9,104.259,104.273,104.025,104.236
5/9/2023,15696,15771,15600,15719,32941.41,33036.76,32784.32,33036.76,12929.78,12929.78,12814.27,12830.62,18717.42,18725.5,18431.72,18456.91,15729.78,15838.44,15691.49,15771.71,7452.76,7481.35,7389.8,7437.93,2214.95,2219.49,2212.94,2218.53,4510.06,4514.29,4496.01,4496.83,-70.517,-67.181,-70.856,-70.207,10.236,12.193,9.873,10.468,1938.39,1942.87,1925.41,1927.32,#N/A N/A,#N/A N/A,#N/A N/A,85.21,104.13,104.907,104.107,104.807
6/9/2023,15701,15719,15496,15585,33115.06,33282.15,33088.22,33241.02,12830.62,12842.44,12748.07,12811.69,18405.09,18492.59,18256.1,18449.98,15712.59,15781.89,15676.51,15741.37,7437.93,7447.94,7369.64,7426.14,2218.59,2223.78,2210.21,2221.93,4490.35,4490.35,4442.38,4465.48,-69.733,-68.522,-74.533,-74.279,10.873,11.852,5.936,6.935,1927.32,1929.22,1915.34,1920.05,#N/A N/A,#N/A N/A,#N/A N/A,85.93,104.749,105.024,104.593,104.861
