,NQ1 Index,,NKY Index,,XIN9I Index,,HSI Index,,DAX Index,,UKX Index,,MXIN Index,,SPX Index,,USYC2Y10 Index,,USYC1030 Index,,XAU Curncy,,CLZ3 Comdty,,DXY Curncy,
Dates,PX_OPEN,PX_LAST,PX_OPEN,PX_LAST,PX_OPEN,PX_LAST,PX_OPEN,PX_LAST,PX_OPEN,PX_LAST,PX_OPEN,PX_LAST,PX_OPEN,PX_LAST,PX_OPEN,PX_LAST,PX_OPEN,PX_LAST,PX_OPEN,PX_LAST,PX_OPEN,PX_LAST,PX_OPEN,PX_LAST,PX_OPEN,PX_LAST
10/5/2023,13362,13504,29189.41,29122.18,13312,13180.67,19860.5,19762.2,15973.38,15896.23,7764.09,7741.33,2031.38,2032.58,4143.74,4137.64,-50.753,-47.133,31.668,35.199,2031.06,2027.89,#N/A N/A,70.83,101.627,101.477
11/5/2023,13507,13542,29110.79,29126.72,13180.67,13164.36,19842.98,19743.79,15943.85,15834.91,7741.33,7730.58,2037.59,2035,4132.24,4130.62,-48.136,-51.719,35.199,35.039,2027.89,2015.72,#N/A N/A,69.25,101.412,102.058
12/5/2023,13546,13494,29199.3,29388.3,13164.36,13012.79,19850.84,19627.24,15918.25,15913.82,7730.58,7754.62,2034.68,2033.61,4138.54,4124.08,-50.84,-53.1,33.11,31.885,2015.72,2010.77,#N/A N/A,68.38,102.095,102.681
15/5/2023,13474,13572,29547.04,29626.34,13012.79,13185.46,19525.06,19971.13,15966.96,15917.24,7754.62,7777.7,2035.85,2040.21,4126.65,4136.28,-52.891,-51.273,31.455,33.256,2012,2020.32,#N/A N/A,69.46,102.673,102.434
16/5/2023,13565,13590,29838.01,29842.99,13185.46,13133.52,20183.28,19978.25,15892.78,15897.93,7777.7,7751.08,2040.21,2032.33,4127.95,4109.9,-50.876,-55.262,33.263,31.234,2020.32,1987.66,#N/A N/A,69.22,102.434,102.564
17/5/2023,13612,13753,29912.44,30093.59,13133.52,13040.91,19956.13,19560.57,15883.61,15951.3,7751.08,7723.23,2033.85,2019.78,4122.85,4158.77,-54.087,-59.627,31.214,28.399,1987.66,1983.87,#N/A N/A,71.33,102.607,102.882
18/5/2023,13753,14008,30432.54,30573.93,13040.91,13007.21,19702.73,19727.25,16069.42,16163.36,7723.23,7742.3,2030.36,2010.54,4157.68,4198.05,-59.182,-61.236,28.331,25.26,1983.87,1955.74,#N/A N/A,70.59,102.904,103.584
19/5/2023,14029,13973,30847.36,30808.35,13007.21,12971.93,19535.49,19450.57,16233.11,16275.38,7742.3,7756.87,2015.47,2019.01,4204.15,4191.98,-61.024,-59.752,25.451,24.879,1955.74,1977.81,#N/A N/A,70.17,103.506,103.198
22/5/2023,13924,14025,30735.71,31086.82,12971.93,13115.53,19479.06,19678.17,16235.98,16223.99,7756.87,7770.99,2019.26,2034.66,4190.78,4192.63,-58.176,-60.699,25.379,24.562,1980.25,1974.61,#N/A N/A,70.46,103.186,103.198
23/5/2023,14043,13853,31245.72,30957.77,13115.53,12910.16,19713.46,19431.25,16186.44,16152.86,7770.99,7762.95,2040.73,2040.26,4176.8,4145.58,-60.699,-63.477,24.661,24.995,1974.61,1973.19,#N/A N/A,71.34,103.275,103.488
24/5/2023,13859,13776,30728.69,30682.68,12910.16,12715.92,19279.39,19115.93,16008.52,15842.13,7762.95,7627.1,2036.54,2036.92,4132.96,4115.24,-63.138,-63.797,24.606,23.823,1973.19,1959.2,#N/A N/A,72.71,103.538,103.887
25/5/2023,13992,14109,30599.27,30801.13,12715.92,12651.52,18930.23,18746.92,15872.46,15793.8,7627.1,7570.87,2034.96,2042.72,4155.71,4151.28,-63.577,-71.762,24.12,17.207,1959.18,1943.67,#N/A N/A,70.63,103.849,104.251
26/5/2023,14107,14471,30909.61,30916.31,12651.52,12624.7,18930.23,18746.92,15850.09,15983.97,7570.87,7627.2,2046.32,2064.57,4156.16,4205.45,-72.176,-76.567,17.319,15.755,1943.67,1946.46,#N/A N/A,71.44,104.236,104.206
29/5/2023,14107,14471,31388.01,31233.54,12624.7,12589.62,18827.08,18551.11,16064.13,15952.73,7570.87,7627.2,2077.85,2073.85,4156.16,4205.45,-76.567,-76.567,15.848,15.848,1944.61,1943.62,#N/A N/A,71.44,104.243,104.206
30/5/2023,14555,14544,31196.24,31328.16,12589.62,12549.56,18574.19,18595.78,15962.31,15908.91,7627.2,7522.07,2074.04,2073.89,4226.71,4205.52,-79.679,-76.561,15.247,20.089,1943.62,1959.84,#N/A N/A,68.63,104.298,104.165
31/5/2023,14545,14448,31057.09,30887.88,12549.56,12333.43,18415,18234.27,15757.43,15664.02,7522.07,7446.14,2070.29,2068.05,4190.74,4179.83,-77.211,-76.424,19.788,21.088,1959.84,1965.23,#N/A N/A,67.34,104.056,104.326
1/6/2023,14444,14623,30886.01,31148.01,12333.43,12385.33,18190.27,18216.91,15744.01,15853.66,7446.14,7490.27,2072.37,2065.67,4183.03,4221.02,-75.756,-74.99,21.225,21.424,1965.23,1978.51,#N/A N/A,69.13,104.131,103.56
2/6/2023,14646,14730,31300.72,31524.22,12385.33,12601.64,18566.81,18949.94,15949.04,16051.23,7490.27,7607.28,2072.49,2071.07,4241.01,4282.37,-74.419,-81.452,21.494,18.925,1978.51,1947.97,#N/A N/A,70.61,103.564,104.015
5/6/2023,14752,14750,31864.12,32217.43,12601.64,12538.08,19014.96,19108.5,16079.86,15963.89,7607.28,7599.99,2078.95,2077.29,4282.99,4273.79,-82.384,-78.695,18.715,19.898,1949.57,1958.38,#N/A N/A,70.89,104.04,104.002
6/6/2023,14742,14751,31988.37,32506.78,12538.08,12505.77,19117.11,19099.28,15939.31,15992.44,7599.99,7628.1,2077.01,2079.52,4271.34,4283.85,-78.262,-82.267,19.998,17.981,1958.38,1963.66,#N/A N/A,70.5,104.01,104.125
7/6/2023,14761,14494,32618.78,31913.74,12505.77,12426.64,19327.15,19252,15998.1,15960.56,7628.1,7624.34,2087.2,2095.93,4285.47,4267.52,-82.701,-76.317,17.426,14.388,1963.66,1942.28,#N/A N/A,71.32,104.125,104.099
8/6/2023,14482,14671,31877.79,31641.27,12426.64,12564.64,19227.84,19299.18,15951.61,15989.96,7624.34,7599.74,2097.41,2083.67,4268.69,4293.93,-75.627,-80.308,15.181,16.591,1942.28,1966.37,#N/A N/A,70.25,104.06,103.343
9/6/2023,14686,14730,31927.38,32265.17,12564.64,12600.24,19333.43,19389.95,15993.02,15949.84,7599.74,7562.36,2087.39,2076.57,4304.88,4298.86,-80.065,-85.834,16.306,13.327,1966.36,1961.19,#N/A N/A,69.38,103.296,103.557
12/6/2023,14735,14987,32412.12,32434,12600.24,12656.88,19440.99,19404.31,16052.91,16097.87,7562.36,7570.69,2080.72,2083.45,4308.32,4338.93,-87.345,-84.565,12.503,13.992,1960.34,1954.24,#N/A N/A,66.72,103.56,103.654
13/6/2023,15009,15101,32668.95,33018.65,12656.88,12704.37,19355.65,19521.42,16218.2,16230.68,7570.69,7594.78,2088.64,2098.04,4352.61,4369.01,-83.95,-85.717,13.819,10.176,1954.24,1945.06,#N/A N/A,68.98,103.571,103.338
14/6/2023,15114,15203,33331.47,33502.42,12704.37,12722.39,19547.58,19408.42,16219.09,16310.79,7594.78,7602.74,2100.74,2103.28,4366.29,4372.59,-85.555,-90.602,9.602,9.027,1945.06,1955.14,#N/A N/A,67.97,103.321,102.948
15/6/2023,15228,15380,33493.69,33485.49,12722.39,12953.75,19626.8,19828.92,16275.73,16290.12,7602.74,7628.26,2105.93,2101.14,4365.33,4425.84,-90.425,-93.373,8.844,11.44,1955.14,1959.58,#N/A N/A,70.27,102.964,102.115
16/6/2023,15376,15277,33399.15,33706.08,12953.75,13056.52,19915.44,20040.37,16306.63,16357.63,7628.26,7642.72,2105.79,2116.16,4440.95,4409.59,-93.161,-95.487,11.712,8.113,1959.58,1957.98,#N/A N/A,71.23,102.126,102.243
19/6/2023,15376,15277,33768.69,33370.42,13056.52,12850.83,19983.4,19912.89,16272.21,16201.2,7642.72,7588.48,2121.79,2108.58,4440.95,4409.59,-95.487,-95.487,8.113,8.113,1958.08,1950.29,#N/A N/A,71.23,102.299,102.522
20/6/2023,15321,15273,33269.57,33388.91,12850.83,12774.33,19863.86,19607.08,16100.29,16111.32,7588.48,7569.31,2108.76,2115.85,4396.11,4388.71,-93.905,-97.038,8.269,8.49,1950.29,1937.65,#N/A N/A,70.49,102.493,102.54
21/6/2023,15267,15063,33200.63,33575.14,12774.33,12646.03,19305.24,19218.35,16082.75,16023.13,7569.31,7559.18,2120.63,2119.62,4380.01,4365.69,-96.478,-100.276,8.721,8.317,1937.65,1933.4,#N/A N/A,71.8,102.511,102.071
22/6/2023,15060,15236,33438.01,33264.88,12774.33,12646.03,19305.24,19218.35,15867.65,15988.16,7559.18,7502.03,2118.42,2103.89,4355.4,4381.89,-99.675,-99.842,8.11,7.006,1933.4,1915.59,#N/A N/A,69.29,102.03,102.386
23/6/2023,15258,15081,33458.35,32781.54,12774.33,12646.03,19135.02,18889.97,15862.79,15829.94,7502.03,7461.87,2101.36,2088.06,4354.17,4348.33,-99.742,-101.496,7.432,7.397,1915.58,1921.2,#N/A N/A,69.1,102.383,102.903
26/6/2023,15087,14885,32647.08,32698.81,12646.03,12457.26,18845.9,18794.13,15874.15,15813.06,7461.87,7453.58,2088.01,2095.25,4344.84,4328.82,-101.558,-102.713,7.674,8.913,1924.86,1923.79,#N/A N/A,69.36,102.825,102.692
27/6/2023,14907,15143,32629.96,32538.33,12457.26,12521.31,18851.66,19148.13,15873.73,15846.86,7453.58,7461.46,2101.86,2107.06,4337.36,4378.41,-102.066,-99.565,9.21,7.246,1923.79,1914.68,#N/A N/A,67.97,102.739,102.492
28/6/2023,15122,15163,32807.84,33193.99,12521.31,12566.54,19099.39,19172.05,15922.71,15949,7461.46,7500.49,2116.29,2122.47,4367.48,4376.86,-99.733,-100.828,7.194,9.534,1914.68,1912.32,#N/A N/A,69.64,102.514,102.905
29/6/2023,15197,15136,33306.84,33234.14,12566.54,12448.46,19180.28,18934.36,15960.47,15946.72,7500.49,7471.69,2116.29,2122.47,4374.94,4396.44,-101.049,-102.72,9.34,5.567,1912.32,1910.34,#N/A N/A,69.84,102.941,103.342
30/6/2023,15144,15375,33068.36,33189.04,12448.46,12489.45,18881.43,18916.43,15989.43,16147.9,7471.69,7531.53,2131.09,2143.36,4422.44,4450.38,-102.916,-106.297,5.591,1.703,1910.34,1919.35,#N/A N/A,70.4,103.326,102.912
3/7/2023,15373,15410,33517.6,33753.33,12489.45,12728.01,19002.55,19306.59,16187.91,16081.04,7531.53,7527.26,2143.7,2154.35,4450.48,4455.59,-107.38,-108.548,1.767,0.1,1919.32,1922,#N/A N/A,69.41,102.926,102.988
4/7/2023,15373,15410,33512.26,33422.52,12728.01,12727.6,19289.06,19415.68,16082.93,16039.17,7527.26,7519.72,2163.59,2158.1,4450.48,4455.59,-108.548,-108.548,0.282,0.282,1922.03,1924.29,#N/A N/A,69.41,102.97,103.039
5/7/2023,15402,15410,33165.06,33338.7,12727.6,12590.07,19355.06,19110.38,15930.16,15937.58,7519.72,7442.1,2161.31,2166.2,4442.04,4446.82,-104.566,-101.929,1.257,-0.693,1924.29,1921.61,#N/A N/A,71.25,103.077,103.373
6/7/2023,15405,15289,33058.4,32773.02,12590.07,12497.08,18840.41,18533.05,15816.11,15528.54,7442.1,7280.5,2165.84,2179.93,4422.62,4411.59,-101.113,-95.99,-0.798,-3.639,1921.61,1909.93,#N/A N/A,70.99,103.348,103.166
7/7/2023,15266,15235,32450.64,32388.42,12497.08,12441.77,18435.46,18365.7,15515,15603.4,7280.5,7256.94,2176.91,2161.88,4404.54,4398.95,-96.411,-89.051,-3.922,-2.837,1909.93,1925.05,#N/A N/A,72.66,103.084,102.272
10/7/2023,15255,15246,32393.46,32189.73,12441.77,12529.86,18747.5,18479.72,15585.34,15673.16,7256.94,7273.79,2169.78,2162.32,4394.23,4409.53,-87.584,-87.015,-1.843,3.222,1925.72,1925.64,#N/A N/A,72.07,102.288,101.972
11/7/2023,15252,15320,32434.67,32203.57,12529.86,12600.06,18671.42,18659.83,15716.26,15790.34,7273.79,7282.52,2165.32,2175.16,4415.55,4439.26,-86.827,-90.894,3.213,3.428,1925.64,1932.44,#N/A N/A,73.76,101.931,101.732
12/7/2023,15320,15507,32280.05,31943.93,12600.06,12561.7,18797.01,18860.95,15842.26,16023,7282.52,7416.11,2180.31,2172.77,4467.69,4472.16,-91.267,-89.095,3.468,8.494,1932.44,1959.24,#N/A N/A,74.54,101.593,100.521
13/7/2023,15520,15778,32106.05,32419.33,12561.7,12796.46,19181.31,19350.62,16009.26,16141.03,7416.11,7440.21,2183.05,2172.53,4491.5,4510.04,-88.645,-87.537,8.515,13.171,1959.24,1958.91,#N/A N/A,75.74,100.516,99.77
14/7/2023,15769,15764,32587.9,32391.26,12796.46,12806.36,19534.82,19413.78,16123.13,16105.07,7440.21,7434.57,2181.68,2191.64,4514.61,4505.42,-88.246,-94.193,12.862,9.166,1958.91,1955.21,#N/A N/A,74.42,99.753,99.914
17/7/2023,15765,15917,32587.9,32391.26,12806.36,12645.85,19534.82,19413.78,16013.52,16068.65,7434.57,7406.42,2194.02,2202.27,4508.86,4522.79,-94.265,-93.988,9.121,11.607,1955.15,1954.64,#N/A N/A,73.41,99.948,99.842
18/7/2023,15909,16054,32457.18,32493.89,12645.85,12583.43,19324.34,19015.72,16042.03,16125.49,7406.42,7453.69,2208.83,2204.91,4521.78,4554.98,-93.515,-98.482,11.835,10.336,1954.65,1977.98,#N/A N/A,74.83,99.888,99.941
19/7/2023,16035,16040,32812.36,32896.03,12583.43,12566.94,18826.59,18952.31,16190,16108.93,7453.69,7588.2,2210.16,2213.33,4563.87,4565.72,-98.091,-101.987,10.508,8.753,1977.98,1977.59,#N/A N/A,74.57,99.979,100.281
20/7/2023,16005,15674,32803.35,32490.52,12566.94,12534.92,19003.28,18928.02,16059.22,16204.22,7588.2,7646.05,2213.92,2221.25,4554.38,4534.87,-101.809,-99.262,8.648,5.216,1977.58,1967.99,#N/A N/A,74.84,100.262,100.88
21/7/2023,15675,15623,32336.86,32304.25,12534.92,12565.55,18918.7,19075.26,16125.21,16177.22,7646.05,7663.73,2218.46,2195.46,4550.16,4536.34,-98.818,-101.518,5.518,5.46,1967.99,1961.94,#N/A N/A,76.07,100.756,101.071
24/7/2023,15651,15652,32648.14,32700.94,12565.55,12497.87,18867.61,18668.15,16126.71,16190.95,7663.73,7678.59,2195.32,2188.71,4543.39,4554.64,-101.177,-105.09,5.514,4.775,1962.3,1959.93,#N/A N/A,77.58,101.047,101.346
25/7/2023,15662,15767,32705.39,32682.51,12497.87,12924.61,19172.28,19434.4,16169.75,16211.59,7678.59,7691.8,2193.18,2192.97,4555.19,4567.46,-105.52,-99.618,4.589,3.843,1959.93,1962.47,#N/A N/A,78.26,101.424,101.349
26/7/2023,15812,15706,32704.96,32668.34,12924.61,12918.9,19340.77,19365.14,16183.7,16131.46,7691.8,7676.89,2199.09,2202.06,4558.96,4566.75,-99.666,-98.895,3.992,6.172,1962.46,1970.37,#N/A N/A,77.59,101.32,100.887
27/7/2023,15740,15669,32523.69,32891.16,12918.9,12944.99,19502.09,19639.11,16162.16,16406.03,7676.89,7692.76,2203.14,2193.63,4598.26,4537.41,-98.726,-93.449,6.043,3.277,1970.37,1944.3,#N/A N/A,78.7,101.102,101.773
28/7/2023,15675,15949,32444.42,32759.23,12944.99,13266.99,19418.48,19916.56,16356.38,16469.75,7692.76,7694.27,2196.03,2198.59,4565.75,4582.23,-92.447,-93.207,3.335,5.587,1944.3,1959.49,#N/A N/A,79.32,101.67,101.622
31/7/2023,15954,15965,33128.83,33172.22,13266.99,13302.48,20237.53,20078.94,16434.66,16446.83,7694.27,7699.41,2199.69,2210.78,4584.82,4588.96,-92.625,-92.196,5.443,4.483,1959.74,1971.04,#N/A N/A,80.35,101.666,101.855
1/8/2023,15979,15928,33292.31,33476.58,13302.48,13252.54,20211.2,20011.12,16414.79,16240.4,7699.41,7666.27,2214.58,2207.3,4578.83,4576.73,-91.581,-88.283,4.293,6.287,1971.04,1943.21,#N/A N/A,79.98,101.888,102.303
2/8/2023,15876,15584,33123.12,32707.69,13252.54,13115.05,19902.77,19517.38,16027.65,16020.02,7666.27,7561.63,2201.64,2184.83,4550.93,4513.39,-86.772,-80.547,7.403,8.927,1943.21,1935.73,#N/A N/A,78.32,101.966,102.59
3/8/2023,15575,15552,32375.85,32159.28,13115.05,13232.33,19404.14,19420.87,15879.03,15893.38,7561.63,7529.16,2179.31,2171.27,4494.27,4501.89,-79.934,-70.803,8.927,10.968,1935.74,1935.75,#N/A N/A,80.12,102.587,102.542
4/8/2023,15568,15469,32019.06,32192.75,13232.33,13278.84,19671.13,19539.46,15917.01,15951.86,7529.16,7564.37,2181.03,2186.53,4513.96,4478.03,-70.177,-73.655,11.576,15.984,1935.75,1942.91,#N/A N/A,81.21,102.458,102.017
7/8/2023,15488,15607,31921.28,32254.56,13278.84,13201.17,19474.66,19537.92,15877.54,15950.76,7564.37,7554.49,2193.06,2196.34,4491.58,4518.44,-74.537,-67.975,15.479,17.323,1942.75,1934.47,#N/A N/A,80.53,101.994,102.047
8/8/2023,15621,15476,32430.61,32377.29,13201.17,13179.85,19308.55,19184.17,15868.31,15774.93,7554.49,7527.42,2199.82,2192.78,4498.03,4499.38,-68.38,-73.356,17.428,17.664,1934.45,1925.42,#N/A N/A,81.35,102.065,102.528
9/8/2023,15474,15301,32346.32,32204.33,13179.85,13170.61,19059.58,19246.03,15918.06,15852.58,7527.42,7587.3,2194.44,2198.97,4501.57,4467.71,-73.306,-80.007,17.884,15.197,1925.42,1916.37,#N/A N/A,82.49,102.539,102.49
10/8/2023,15331,15326,32015.96,32473.65,13170.61,13154.05,19125,19248.26,15921.42,15996.52,7587.3,7618.6,2197.5,2189.51,4487.16,4468.83,-80.208,-74.037,15.596,14.042,1916.37,1920.61,#N/A N/A,81.33,102.482,102.524
11/8/2023,15350,15222,32015.96,32473.65,13154.05,12865.36,19319.91,19075.19,15927.79,15832.17,7618.6,7524.16,2191.35,2178.92,4450.69,4464.05,-74.264,-74.455,12.378,10.328,1920.61,1913.76,#N/A N/A,81.51,102.618,102.842
14/8/2023,15234,15403,32456.72,32059.91,12865.36,12684.71,18697.33,18773.55,15818.21,15904.25,7524.16,7507.15,2175.07,2177.48,4458.13,4489.72,-73.967,-78.191,9.709,9.261,1914.05,1911.96,#N/A N/A,80.86,102.843,103.19
15/8/2023,15407,15240,32372.53,32238.89,12684.71,12708.83,18599.2,18581.11,15909.57,15767.28,7507.15,7389.64,2175.07,2177.48,4478.87,4437.86,-77.587,-74.759,9.059,9.662,1911.96,1903.69,#N/A N/A,79.61,103.151,103.209
16/8/2023,15251,15078,31965.58,31766.82,12708.83,12671.49,18356.65,18329.3,15737.02,15789.45,7389.64,7356.88,2172.72,2181.29,4433.79,4404.33,-74.531,-71.904,9.774,9.759,1903.69,1899.49,#N/A N/A,78.42,103.213,103.431
17/8/2023,15075,14913,31621.98,31626,12671.49,12709.63,18023.11,18326.63,15712.94,15676.9,7356.88,7310.21,2181.88,2172.47,4416.32,4370.36,-71.675,-65.718,9.961,10.472,1899.5,1888.41,#N/A N/A,79.11,103.47,103.572
18/8/2023,14887,14878,31321.26,31450.76,12709.63,12575.71,18208.98,17950.85,15597.12,15574.26,7310.21,7262.43,2168.01,2165.77,4344.88,4369.71,-65.885,-69.219,10.587,11.855,1888.41,1889.31,#N/A N/A,79.75,103.386,103.375
21/8/2023,14903,15129,31552.85,31565.64,12575.71,12404.85,17798.47,17623.29,15573.95,15603.28,7262.43,7257.82,2165.5,2180.5,4380.28,4399.77,-69.235,-66.692,11.848,10.36,1889.87,1892.66,#N/A N/A,79.38,103.423,103.3
22/8/2023,15118,15103,31792.6,31856.71,12404.85,12489.09,17641.86,17791.01,15684.64,15705.62,7257.82,7270.76,2184.21,2184.67,4415.33,4387.55,-66.34,-72.612,10.255,7.038,1892.66,1897.41,#N/A N/A,79.03,103.288,103.563
23/8/2023,15112,15345,31717.91,32010.26,12489.09,12347.12,17762.76,17845.92,15761.25,15728.41,7270.76,7320.53,2190.49,2189.29,4396.44,4436.01,-72.763,-78.132,7.053,7.212,1897.41,1919.83,#N/A N/A,78.28,103.578,103.419
24/8/2023,15484,15011,32130.52,32287.21,12347.12,12489.2,17992.73,18212.17,15876.22,15621.49,7320.53,7333.63,2198.65,2185.61,4455.16,4376.31,-78.347,-78.789,5.24,6.3,1919.83,1918.37,#N/A N/A,78.26,103.357,103.982
25/8/2023,14995,15132,31840.91,31624.28,12489.2,12494.73,18037.6,17956.38,15582.95,15631.82,7333.63,7338.58,2176.45,2172.52,4389.38,4405.71,-79.129,-84.485,6.042,4.474,1918.37,1914.96,#N/A N/A,79.09,104.092,104.077
28/8/2023,15155,15252,31915.68,32169.99,12494.73,12640.81,18519.08,18130.74,15756.47,15792.61,7333.63,7338.58,2177.6,2176.67,4426.03,4433.31,-84.816,-85.246,3.946,6.862,1915.24,1920.74,#N/A N/A,79.21,104.171,104.058
29/8/2023,15271,15581,32280.57,32226.97,12640.81,12706.49,18261.69,18484.03,15844.76,15930.88,7338.58,7464.99,2183.68,2182.56,4432.75,4497.63,-85.362,-78.069,7.474,10.474,1920.74,1936.34,#N/A N/A,80.17,103.958,103.531
30/8/2023,15590,15670,32432.95,32333.46,12706.49,12656.82,18659.96,18482.86,15956.92,15891.93,7464.99,7473.67,2192.66,2188.04,4500.34,4514.87,-77.934,-77.407,10.247,10.782,1936.34,1944.95,#N/A N/A,80.57,103.533,103.157
31/8/2023,15679,15709,32361.02,32619.34,12656.82,12601.99,18580.47,18382.06,15937.39,15947.08,7473.67,7439.13,2187.72,2179.05,4517.01,4507.66,-77.602,-75.891,10.705,10.157,1944.95,1941.78,#N/A N/A,82.26,103.106,103.619
1/9/2023,15705,15689,32521.15,32710.62,12601.99,12711.4,18580.47,18382.06,15936.34,15840.34,7439.13,7464.54,2180.16,2198.57,4530.6,4515.77,-75.696,-70.388,10.038,11.377,1941.78,1940.06,#N/A N/A,83.9,103.62,104.236
4/9/2023,15705,15689,32797.32,32939.18,12711.4,12929.78,18592.53,18844.16,15904.63,15824.85,7464.54,7452.76,2207.88,2211,4530.6,4515.77,-70.388,-70.388,11.282,11.282,1940.51,1938.39,#N/A N/A,83.9,104.259,104.236
5/9/2023,15696,15719,32941.41,33036.76,12929.78,12830.62,18717.42,18456.91,15729.78,15771.71,7452.76,7437.93,2214.95,2218.53,4510.06,4496.83,-70.517,-70.207,10.236,10.468,1938.39,1927.32,#N/A N/A,85.21,104.13,104.807
6/9/2023,15701,15585,33115.06,33241.02,12830.62,12811.69,18405.09,18449.98,15712.59,15741.37,7437.93,7426.14,2218.59,2221.93,4490.35,4465.48,-69.733,-74.279,10.873,6.935,1927.32,1920.05,#N/A N/A,85.93,104.749,104.861
7/9/2023,15577,15469,33118.55,32991.08,12811.69,12655.46,18437.48,18202.07,15661.66,15718.66,7426.14,7441.72,2222.26,2233.36,4434.55,4451.14,-73.485,-70.91,7.111,9.046,1920.05,1918.09,#N/A N/A,85.32,104.878,105.059
8/9/2023,15474,15487,32916.25,32606.84,12655.46,12566.75,18437.48,18202.07,15777.56,15744.75,7441.72,7478.19,2238.12,2246.51,4451.3,4457.49,-71.132,-73.075,8.746,6.753,1918.09,1919.08,#N/A N/A,86,105.07,105.09
11/9/2023,15502,15674,32690.54,32467.76,12566.75,12651.26,17941.65,18096.45,15799.42,15800.99,7478.19,7496.87,2253.73,2267.64,4480.98,4487.46,-72.329,-70.464,6.205,7.933,1919.21,1923.47,#N/A N/A,85.94,104.855,104.569
12/9/2023,15664,15502,32629.16,32776.37,12651.26,12611.22,18015.56,18025.89,15804.08,15715.53,7496.87,7527.53,2274.95,2252.12,4473.27,4461.9,-70.078,-74.411,8.215,6.497,1923.47,1912.42,#N/A N/A,87.36,104.558,104.711
13/9/2023,15505,15557,32742.29,32706.52,12611.22,12581.71,18131.1,18009.22,15648.92,15654.03,7527.53,7525.99,2252.13,2256.59,4462.65,4467.44,-74.224,-72.498,6.594,8.896,1912.42,1909.45,#N/A N/A,87.11,104.572,104.766
14/9/2023,15576,15680,32925.54,33168.1,12581.71,12592.32,18101.96,18047.92,15652.41,15805.29,7525.99,7673.08,2264.45,2264.93,4487.78,4505.1,-72.643,-72.941,8.823,8.886,1909.45,1910.33,#N/A N/A,88.81,104.738,105.405
15/9/2023,15685,15401,33428.44,33533.09,12592.32,12484.38,18154.01,18182.89,15940.39,15893.53,7673.08,7711.38,2271.61,2273.07,4497.98,4450.32,-72.915,-70.438,8.983,8.281,1910.33,1923.91,#N/A N/A,88.97,105.389,105.322
18/9/2023,15397,15429,33428.44,33533.09,12484.38,12597.91,18069.04,17930.55,15858.81,15727.12,7711.38,7652.94,2272.18,2269.15,4445.13,4453.53,-70.291,-75.34,7.263,7.95,1923.87,1931.12,#N/A N/A,89.26,105.296,105.202
19/9/2023,15441,15392,33296.23,33242.59,12597.91,12599.95,17942.07,17997.17,15688.07,15664.48,7652.94,7660.2,2272.18,2269.15,4445.41,4443.95,-74.714,-73.575,7.75,6.145,1931.12,1930.97,#N/A N/A,89.17,105.075,105.133
20/9/2023,15394,15170,33261.35,33023.78,12599.95,12554.81,17939.25,17885.6,15703.09,15781.59,7660.2,7731.65,2255.31,2249.37,4452.81,4402.2,-73.374,-77.097,6.244,3.376,1930.97,1946.74,#N/A N/A,88.34,105.126,105.328
21/9/2023,15154,14883,32865.56,32571.03,12554.81,12399.75,17795.8,17655.41,15650.98,15571.86,7731.65,7678.62,2244.32,2232.74,4374.36,4330,-77.084,-65.394,3.483,7.48,1946.74,1919.56,#N/A N/A,88.32,105.438,105.363
22/9/2023,14877,14891,32189.32,32402.41,12399.75,12659.22,17578.26,18057.45,15473.8,15557.29,7678.62,7683.91,2232.41,2226.68,4341.74,4320.06,-64.728,-68.034,8.09,8.88,1919.56,1925.23,#N/A N/A,88.35,105.385,105.583
25/9/2023,14909,14963,32517.26,32678.62,12659.22,12574.18,18046.89,17729.29,15513.32,15405.49,7683.91,7623.99,2227.9,2228.02,4310.62,4337.44,-66.566,-59.581,9.078,11.466,1926.03,1916.77,#N/A N/A,88.17,105.572,105.998
26/9/2023,14978,14744,32640.05,32315.05,12574.18,12477.54,17661.85,17466.9,15330.91,15255.87,7623.99,7625.72,2229.48,2227.38,4312.88,4273.53,-59.411,-58.942,11.475,13.74,1916.77,1901.26,#N/A N/A,88.78,105.94,106.231
27/9/2023,14757,14770,32023.37,32371.9,12477.54,12470.74,17472.11,17611.87,15225.58,15217.45,7625.72,7593.22,2226.65,2234.19,4282.63,4274.51,-59.327,-53.207,13.724,10.951,1901.26,1875.92,#N/A N/A,91.3,106.216,106.666
28/9/2023,14802,14893,32119.37,31872.52,12470.74,12398.05,17587.08,17373.03,15229.1,15323.5,7593.22,7601.85,2238.12,2207.83,4269.65,4299.7,-52.577,-48.548,11.156,12.753,1875.92,1863.6,#N/A N/A,89.59,106.673,106.224
29/9/2023,14914,14901,32018.64,31857.62,12470.74,12398.05,17484.95,17809.66,15394.82,15386.58,7601.85,7608.08,2215.13,2223.5,4328.18,4288.05,-48.76,-47.662,12.443,12.601,1863.62,1848.63,#N/A N/A,88.8,106.157,106.174
2/10/2023,15008,15026,32101.97,31759.88,12470.74,12398.05,17484.95,17809.66,15439.96,15247.21,7608.08,7510.72,2215.13,2223.5,4284.52,4288.39,-48.136,-42.766,11.745,10.757,1848.42,1831.65,#N/A N/A,87.17,106.213,106.904
