Date,MAIN_MARKET_50_index_Open,MAIN_MARKET_50_index_High,MAIN_MARKET_50_index_Low,MAIN_MARKET_50_index_Close,NSE-ALL_SHARE_index_Open,NSE-ALL_SHARE_index_High,NSE-ALL_SHARE_index_Low,NSE-ALL_SHARE_index_Close,NIFTY_50_index_Open,NIFTY_50_index_High,NIFTY_50_index_Low,NIFTY_50_index_Close,FTSE_AOX_GENERAL_index_Open,FTSE_AOX_GENERAL_index_High,FTSE_AOX_GENERAL_index_Low,FTSE_AOX_GENERAL_index_Close,QE_GENERAL_index_Open,QE_GENERAL_index_High,QE_GENERAL_index_Low,QE_GENERAL_index_Close,FTSE_100_index_Open,FTSE_100_index_High,FTSE_100_index_Low,FTSE_100_index_Close,BOVESPA_index_Open,BOVESPA_index_High,BOVESPA_index_Low,BOVESPA_index_Close,NKY_index_Open,NKY_index_High,NKY_index_Low,NKY_index_Close,XIN9I_index_Open,XIN9I_index_High,XIN9I_index_Low,XIN9I_index_Close,DAX_index_Open,DAX_index_High,DAX_index_Low,DAX_index_Close,SPX_index_Open,SPX_index_High,SPX_index_Low,SPX_index_Close
6/10/2022,48836.7,48890.97,47238.35,47260.89,48836.7,48890.97,47238.35,47260.89,17379.25,17428.8,17315.65,17331.8,9896.84,9940.27,9890.27,9891.98,4137.3,4168.41,4133.87,4150.54,7052.62,7079.74,6961.1,6997.27,117199.7,118382.31,117143.65,117560.83,27137.98,27399.19,27137.98,27311.3,,,,,12593.41,12643.22,12421.89,12470.78,3771.97,3797.93,3739.22,3744.52
7/10/2022,47260.89,47351.62,47257.3,47351.43,47260.89,47351.62,47257.3,47351.43,17287.2,17337.35,17216.95,17314.65,9891.98,9937.4,9891.98,9905.37,,,,,6997.27,7022.41,6960.36,6991.09,117560.47,117960.4,115924.33,116375.25,26975.92,27198.91,26921.9,27116.11,,,,,12414.78,12497.52,12272.59,12273,3706.74,3706.74,3620.73,3639.66
9/10/2022,,,,,,,,,,,,,,,,,4133.43,4145.7,4118.04,4120.68,,,,,,,,,,,,,,,,,,,,,,,,
10/10/2022,,,,,,,,,17094.35,17280.15,17064.7,17241,9905.37,9905.37,9830.84,9830.84,4121.11,4134.96,4072.5,4072.5,6991.09,6999.2,6922.94,6959.31,116377.15,116840.61,115261.12,115940.64,,,,,12908.11,12928.31,12571.27,12587.66,12175.52,12410.83,12174.63,12272.94,3647.51,3652.17,3588.1,3612.39
11/10/2022,47351.43,47664.66,47195.25,47565.92,47351.43,47664.66,47195.25,47565.92,17256.05,17261.8,16950.3,16983.55,9830.84,9851.69,9754.17,9754.17,4117.87,4118.52,3995.84,3995.84,6959.31,6959.43,6860.31,6885.23,115927.72,115927.72,114296.52,114827.12,26757.12,26759.62,26369.56,26401.25,12587.66,12672.7,12564.76,12631.27,12168.66,12258.15,12097.68,12220.25,3595.86,3640.66,3568.45,3588.84
12/10/2022,47565.92,47572.78,47529.93,47531.84,47565.92,47572.78,47529.93,47531.84,17025.55,17142.35,16960.05,17123.6,9754.17,9776.1,9716.46,9733.5,4054.61,4115.64,4049.19,4115.64,6885.23,6916.94,6793.77,6826.15,,,,,26353.22,26495.75,26313.41,26396.83,12631.27,12706.9,12354.45,12705.78,12207.97,12298.62,12104.62,12172.26,3590.83,3608.34,3573.86,3577.03
13/10/2022,47531.84,47550.47,47486.8,47524.38,47531.84,47550.47,47486.8,47524.38,17087.35,17112.35,16956.95,17014.35,9733.5,9749.1,9696.9,9696.9,4075.96,4083.71,3996.8,3996.8,6826.15,6872.9,6707.62,6850.27,114819.2,115366.95,112690.12,114300.09,26398.29,26408.31,26237.42,26237.42,12705.78,12705.78,12505.34,12521.52,12114.23,12379.24,12000.43,12355.58,3520.37,3685.41,3491.58,3669.91
14/10/2022,47524.38,47579.14,47428.96,47569.04,47524.38,47579.14,47428.96,47569.04,17322.3,17348.55,17169.75,17185.7,9696.9,9807.59,9696.9,9776.05,,,,,6850.27,6976.3,6850.27,6858.79,114300.68,114712.03,111631.4,112072.34,26599.32,27180.16,26595.35,27090.76,12521.52,12900.68,12521.52,12820.09,12549.02,12676.42,12395.99,12437.81,3690.41,3712,3579.68,3583.07
16/10/2022,,,,,,,,,,,,,,,,,4048.99,4049.74,3989.35,3989.35,,,,,,,,,,,,,,,,,,,,,,,,
17/10/2022,47569.04,47588.29,46343.39,46365.95,47569.04,47588.29,46343.39,46365.95,17144.8,17328.55,17098.55,17311.8,9776.05,9790.79,9735.48,9742.31,4015.56,4039.45,4004.98,4013.45,6858.79,6959.71,6850.43,6920.24,112106.8,114406.03,112090.36,113623.98,26785.02,26814.92,26649.13,26775.79,12820.09,12820.48,12638.78,12762.83,12467.54,12716.81,12398.05,12649.03,3638.65,3689.73,3638.65,3677.95
18/10/2022,46365.95,46365.95,44937.92,45366.32,46365.95,46365.95,44937.92,45366.32,17438.75,17527.8,17434.05,17486.95,9742.31,10084.4,9742.31,10084.4,4044.09,4072.29,4029.7,4072.29,6920.24,7017.4,6920.24,6936.74,113626.63,115795.05,113626.63,115743.07,27167.73,27229.88,26910.1,27156.14,12762.83,12886.33,12711.75,12736.79,12788.53,12931.76,12746.36,12765.61,3746.26,3762.79,3686.53,3719.98
19/10/2022,45366.32,45505.22,44302.24,44318.15,45366.32,45505.22,44302.24,44318.15,17568.15,17607.6,17472.85,17512.25,10084.4,10100.6,10048.93,10066.9,4039.09,4051.77,4001.64,4001.64,6936.74,6968.33,6890.66,6924.99,115744.37,116459.14,115264.36,116274.24,27225.17,27371.38,27192.79,27257.38,12736.79,12755.36,12496.43,12496.43,12817.63,12819.11,12705.26,12741.41,3703.11,3728.58,3666.51,3695.16
20/10/2022,44318.15,44341.65,44294.21,44332.21,44318.15,44341.65,44294.21,44332.21,17423.1,17584.15,17421,17563.95,10066.9,10130.45,10043.82,10130.45,4029.23,4031.5,4000.79,4009.57,6924.99,6954.21,6894.85,6943.91,116276.16,117366.58,116276.16,117171.11,26981.75,27092.55,26872.45,27006.96,12496.43,12556.83,12331.87,12398.75,12685.16,12818.34,12628.78,12767.41,3689.05,3736,3656.44,3665.78
21/10/2022,44332.21,44403.55,44332.21,44396.73,44332.21,44403.55,44332.21,44396.73,17622.85,17670.15,17520.75,17576.3,10130.45,10136.2,10098.62,10113.84,,,,,6943.91,6976.19,6864.13,6969.73,117170.19,120751.55,116735.71,119928.79,26903.5,26985.38,26869.38,26890.58,12398.75,12431.24,12267.9,12338.14,12641.12,12775.52,12548.15,12730.9,3657.1,3757.89,3647.42,3752.75
23/10/2022,,,,,,,,,,,,,,,,,4021.23,4038.82,3985.17,3985.17,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2022,44396.73,44491.61,44368.24,44461.63,44396.73,44491.61,44368.24,44461.63,17736.35,17777.55,17707.4,17730.75,10113.84,10117.77,10040.39,10067.94,4000.59,4000.75,3944.37,3944.37,6969.73,7047.37,6914.66,7013.99,119921.67,119924.17,115792.69,116012.7,27233,27308.97,26974.9,26974.9,12338.14,12338.14,11813.28,11853.17,12868.77,13020.45,12747.38,12931.45,3762.01,3810.74,3741.65,3797.34
25/10/2022,44461.63,44824.37,44266.04,44788.14,44461.63,44824.37,44266.04,44788.14,17808.3,17811.5,17637,17656.35,10067.94,10103.32,10042.1,10060,3976.91,3977.97,3908.83,3908.83,7013.99,7025.22,6949.24,7013.48,116015.67,116203.11,114625.59,114625.59,27113.2,27337.8,27073.18,27250.28,11853.17,11983.4,11740.21,11822.81,12965.19,13053.24,12789.26,13052.96,3799.44,3862.85,3799.44,3859.11
26/10/2022,44788.14,44887.55,44767.49,44859.78,44788.14,44887.55,44767.49,44859.78,,,,,10060,10099.62,10045.81,10088.37,3930.44,3932.37,3836.97,3836.97,7013.48,7057.42,6960.11,7056.07,114625.59,114625.59,112577.15,112763.79,27410.64,27578.05,27404.9,27431.84,11822.81,12001.59,11756.62,11798.14,13054.49,13203.24,13023.4,13195.81,3825.97,3886.15,3824.07,3830.6
27/10/2022,44859.78,44883.39,44615.15,44625.18,44859.78,44883.39,44615.15,44625.18,17771.4,17783.9,17654.5,17736.95,10088.37,10296.26,10088.37,10296.26,3884.85,3933.41,3861.23,3933.41,7056.07,7093.05,7034.24,7073.69,112765.63,116235.76,112765.24,114640.76,27407.23,27450.26,27330.79,27345.24,11798.14,11903.22,11620.96,11620.96,13152.99,13259.49,13062.04,13211.23,3834.69,3859.95,3803.79,3807.3
28/10/2022,44625.18,44625.18,43671.26,43912.64,44625.18,44625.18,43671.26,43912.64,17756.4,17838.9,17723.7,17786.8,10296.26,10312.23,10265.35,10286.89,,,,,7073.69,7073.69,6997.54,7047.67,114636.18,114712.07,113336.06,114539.05,27097.38,27265.46,26981.08,27105.2,11620.96,11620.96,11348.74,11369.43,13072.92,13250.66,13051.25,13243.33,3808.26,3905.42,3808.26,3901.06
30/10/2022,,,,,,,,,,,,,,,,,3922.24,3948.92,3904.33,3904.33,,,,,,,,,,,,,,,,,,,,,,,,
31/10/2022,43910.65,43912.82,43650.2,43839.08,43910.65,43912.82,43650.2,43839.08,17910.2,18022.8,17899.9,18012.2,10286.89,10412.25,10267.99,10412.25,3912.33,4010.37,3882.72,4010.37,7047.67,7132.85,7030.12,7094.53,114533.14,116763.47,112113.34,116037.08,27404.3,27602.99,27392.99,27587.46,11369.43,11393.87,11205.55,11225.29,13254.31,13307.09,13216.48,13253.74,3881.85,3893.73,3863.18,3871.98
1/11/2022,43835.94,43968.82,43657.95,43745.73,43835.94,43968.82,43657.95,43745.73,18130.7,18175.8,18060.15,18145.4,10412.25,10432.65,10354.49,10416.06,3933.04,3960.96,3914.06,3956.1,7094.53,7221.32,7094.53,7186.16,116037.26,118261.2,115547.46,116928.66,27614.64,27682.97,27526.18,27678.92,11225.29,11691.79,11225.29,11687.67,13344.85,13444.07,13287.07,13338.74,3901.79,3911.79,3843.8,3856.1
